,price,address,price_address_concat,count_address,duplicate,county_1,manual_label
3343," €129,000.00 ","30 Ash Meadows, Drumboe, Stranorlar, Co. Donegal",,1,,Co. Donegal,
3344," €70,000.00 ","c. 0.58 acre site Carnmore West, Oranmore, Co. Galway",,1,,Co. Galway,
3345," €535,000.00 ","113 Villa Park Gardens, Navan Road, Dublin 7",,1,,Co. Dublin,
3346," €550,000.00 ","42 Orlagh Downs, Knocklyon, Dublin 16",,1,,Co. Dublin,
3347," €525,000.00 ","48 Straffan Gate, Straffan, Co. Kildare",,1,,Co. Kildare,
3348," €380,000.00 ","2 Dun Emer Place, Lusk, Co. Dublin",,1,,Co. Dublin,
3349," €330,000.00 ","The Coach House, Bannow Road, Cabra, Dublin 7",,1,,Co. Dublin,
3350," €130,000.00 ","Pollanalty West, Cloonfad, Cloonfad, Co. Roscommon",,1,,Co. Roscommon,
3351," €375,000.00 ","5 The Garden, Whitefield Manor, Bettystown, Co. Meath",,1,,Co. Meath,
3352," €110,000.00 ","5 Paradise Place, William St, Drogheda, Co. Louth",,1,,Co. Louth,
3353," €110,000.00 ","6 Paradise Place, William Street, Drogheda, Co. Louth",,1,,Co. Louth,
3354," €130,000.00 ","2 Fernleigh Dale, Castleknock, Dublin 15",,1,,Co. Dublin,
3355," €250,000.00 ","20 Carrig Drive, Dooradoyle, Dooradoyle, Co. Limerick",,1,,Co. Limerick,
3356," €390,000.00 ","15 Charleston Court, Charleston Road, Ranelagh, Dublin 6",,1,,Co. Dublin,
3357," €420,000.00 ","13/14 The Paddocks Courtyard, Ballydowney, Killarney, Co. Kerry",,1,,Co. Kerry,
3359," €65,000.00 ","Gortnasillagh West, Drumkeeran, Co. Leitrim",,1,,Co. Leitrim,
3360," €475,000.00 ","8 Talbot Place, Tramore, Co. Waterford",,1,,Co. Waterford,
3361," €445,000.00 ","14 The Belfry, Inchicore Road, Kilmainham, Dublin 8",,1,,Co. Dublin,
3362," €280,000.00 ","26 Chestnut Grove, Bridgemount, Carrigaline, Co. Cork",,1,,Co. Cork,
3363," €210,000.00 ","17 Meadowfields, The Moyne, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
3364," €100,000.00 ","Bridgeview, Adare, Co. Limerick",,1,,Co. Limerick,
3365," €110,000.00 ","25 Poolboy Quay, Flowerhill, Navan, Co. Meath",,1,,Co. Meath,
3366," €255,000.00 ","5 Ceol Na Mara, Rush, Co. Dublin",,1,,Co. Dublin,
3367," €225,000.00 ","10 Beechbrook Park, Kilmuckridge, Gorey, Co. Wexford",,1,,Co. Wexford,
3368," €240,000.00 ","10 Woodlawn Drive, Dooradoyle, Co. Limerick",,1,,Co. Limerick,
3369," €258,000.00 ","9 Aisling Geal, Fr, Russell Road, Raheen, Co. Limerick",,1,,Co. Limerick,
3370," €135,000.00 ","Graigue, Adare, Co. Limerick","135000Graigue, Adare, Co. Limerick",2,1,Co. Limerick,
3371," €250,000.00 ","142 Verdemont, Blanchardstown, Dublin 15",,1,,Co. Dublin,
3372," €800,000.00 ","79 Leinster Wood, Maynooth, Co. Kildare",,1,,Co. Kildare,
3373," €305,000.00 ","Rathreedaun, Bonniconlon, Ballina, Co. Mayo",,1,,Co. Mayo,
3374," €325,000.00 ","61 The Ramparts Cabinteely Dublin 18, Cabinteely, Dublin 18",,1,,Co. Dublin,
3375," €1,850,000.00 ","Woodlane House Quarry Road Rathmichael, Rathmichael, Co. Dublin",,1,,Co. Dublin,
3376," €350,000.00 ","Apt 124, Block 1, The Watermill, Raheny, Dublin 5",,1,,Co. Dublin,
3377," €830,000.00 ","14 Woodberry, Castleknock, Dublin 15",,1,,Co. Dublin,
3378," €120,000.00 ","Derrinurn, Drumkeeran, Co. Leitrim",,1,,Co. Leitrim,
6040," €290,000.00 ","3 Clonbrusk, Athlone, Co. Westmeath","2900003 Clonbrusk, Athlone, Co. Westmeath",3,3,Co. Westmeath,
3380," €270,000.00 ","Hillcrest, Moonteen, Thomastown, Co. Kilkenny",,1,,Co. Kilkenny,
3381," €475,000.00 ","Laughil, Craughwell, Co. Galway",,1,,Co. Galway,
3383," €289,000.00 ","Furbo, Furbo, Co. Galway",,1,,Co. Galway,
3384," €160,000.00 ","Apartment A2E, Block A, Parkview Hall, Co. Limerick",,1,,Co. Limerick,
3385," €185,000.00 ","19 Rath Gailine, Dublin Road, Portlaoise, Co. Laois",,1,,Co. Laois,
3386," €375,000.00 ","Apartment 68, Littlewood, Belarmine Avenue, Stepaside, Dublin 18",,1,,Co. Dublin,
3387," €250,000.00 ","2 Lime Court, James Street, Westport, Co. Mayo",,1,,Co. Mayo,
3388," €55,000.00 ","13 Saint Michael's Street, Tipperary Town, Co. Tipperary",,1,,Co. Tipperary,
3389," €180,000.00 ","7 Cluain Alainn, Donaghmoyne Road, Carrickmacross, Co. Monaghan",,1,,Co. Monaghan,
3390," €185,000.00 ","5 The Courtyard, Bohreen Hill, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
3391," €325,000.00 ","9 Dundrum Court, Dundrum, Dublin 16",,1,,Co. Dublin,
3392," €375,000.00 ","Apartment C, 87 Lower Baggot Street, Dublin 2",,1,,Co. Dublin,
3393," €275,000.00 ","6 Willowbrook Grove, Celbridge, Co. Kildare",,1,,Co. Kildare,
3394," €110,000.00 ","4 Paradise Place, William Street, Drogheda, Co. Louth",,1,,Co. Louth,
3395," €180,000.00 ","Hollybrook, Bunnasillagh, Caherlistrane, Co. Galway",,1,,Co. Galway,
3396," €110,000.00 ","7 Paradise Place, William Street, Drogheda, Co. Louth",,1,,Co. Louth,
3397," €200,000.00 ","24 & 24A Valley Cottages, Mullingar, Co. Westmeath",,1,,Co. Westmeath,
3398," €180,000.00 ","Bluebell House, Tomathone Upper, Inch, Co. Wexford",,1,,Co. Wexford,
3399," €85,000.00 ","3 Eden Road, Birr, Co. Offaly",,1,,Co. Offaly,
3400," €205,000.00 ","28 Westcourt, Drogheda, Co. Louth",,1,,Co. Louth,
3401," €170,000.00 ","Cormac Street, Tullamore, Co. Offaly",,1,,Co. Offaly,
3402," €159,000.00 ","Turlagharee, Tibohine, Castlerea, Co. Roscommon",,1,,Co. Roscommon,
3403," €485,000.00 ","9 Jigginstown Park, Naas, Co. Kildare",,1,,Co. Kildare,
3404," €219,950.00 ","19, The Avenue, Greenpark Meadows, Mullingar, Co. Westmeath",,1,,Co. Westmeath,
3405," €100,000.00 ","Apartment 5, Havenwood Retirement Village, Ballygunner Village, Co. Waterford",,1,,Co. Waterford,
3406," €185,000.00 ","Torpan More, Ballyforan, Ballinasloe",,1,,Co. Roscommon,Co. Roscommon
3408," €265,000.00 ","29 McSwiney's Villas, Gurranabraher, Co. Cork",,1,,Co. Cork,
3409," €345,000.00 ","3 Milford, Elm Park, Wilton, Co. Cork",,1,,Co. Cork,
3410," €285,000.00 ","35 Mount Pleasant Avenue, Friars Walk, Turners Cross, Co. Cork",,1,,Co. Cork,
3411," €79,500.00 ","Clash, Toomevara, Nenagh, Co. Tipperary",,1,,Co. Tipperary,
3412," €245,000.00 ","3 The Cove, Rosslare Strand, Co. Wexford",,1,,Co. Wexford,
3413," €285,000.00 ","Apartment 84, Adamstown Avenue, Adamstown, Co. Dublin",,1,,Co. Dublin,
3414," €45,000.00 ","Curraghaun, Tuam, Co. Galway",,1,,Co. Galway,
3415," €300,000.00 ","11 Yellow Meadows Grove, Clondalkin, Dublin 22",,1,,Co. Dublin,
3417," €265,000.00 ","75 Sandyvale Lawn, Headford Road, Headford Road, Co. Galway",,1,,Co. Galway,
3418," €1,195,000.00 ","32 Nelson Street, Dublin 7",,1,,Co. Dublin,
3419," €249,000.00 ","24 The Meadows, Kildalkey, Co. Meath",,1,,Co. Meath,
3420," €295,000.00 ","2 Bel Air Drive, Tuam, Co. Galway",,1,,Co. Galway,
3421," €45,000.00 ","Garrycastle, Moate, Co. Westmeath",,1,,Co. Westmeath,
3422," €180,000.00 ","Curraghduff, Upperchurch, Co. Tipperary",,1,,Co. Tipperary,
3423," €230,000.00 ","16 Abhainn Na RÃ­, Oranmore, Co. Galway",,1,,Co. Galway,
3424," €274,950.00 ","79 Benmadigan Road, Drimnagh, Dublin 12",,1,,Co. Dublin,
3425," €60,000.00 ","132 Main Street Lower, Ballybay, Co. Monaghan",,1,,Co. Monaghan,
3426," €165,000.00 ","Apartment 13, Parkview Drive, Finglas, Dublin 11",,1,,Co. Dublin,
9034," €290,000.00 ","3 Clonbrusk, Athlone, Co. Westmeath","2900003 Clonbrusk, Athlone, Co. Westmeath",3,3,Co. Westmeath,
3429," €259,000.00 ","85 Belmayne Park North, Balgriffin, Dublin 13",,1,,Co. Dublin,
3430," €220,000.00 ","32 Hillview, Clerihan, Co. Tipperary",,1,,Co. Tipperary,
9337," €290,000.00 ","3 Clonbrusk, Athlone, Co. Westmeath","2900003 Clonbrusk, Athlone, Co. Westmeath",3,3,Co. Westmeath,
3432," €75,000.00 ","6 Henry Street, Co. Waterford",,1,,Co. Waterford,
3433," €875,000.00 ","Thomond, Shanakiel, Co. Cork",,1,,Co. Cork,
3434," €250,000.00 ","5 New Haven Court, Balbriggan, Co. Dublin",,1,,Co. Dublin,
3435," €85,000.00 ","Gobbinstown (Folio WX46380F), New Ross, Co. Wexford",,1,,Co. Wexford,
3436," €650,000.00 ","Keel, Kilgobnet, Beaufort, Co. Kerry",,1,,Co. Kerry,
3437," €100,000.00 ","Apartment 407, Eden Bay, Bundoran, Co. Donegal",,1,,Co. Donegal,
3438," €290,000.00 ","Main Street, Abbeyleix, Co. Laois",,1,,Co. Laois,
3439," €45,000.00 ","Goland, Ballybofey, Co. Donegal","45000Goland, Ballybofey, Co. Donegal",2,1,Co. Donegal,
3440," €197,500.00 ","6 Ãrd Aoibhinn, Firies, Co. Kerry",,1,,Co. Kerry,
3441," €40,000.00 ","Quinaltagh, Garrafrauns, Tuam, Co. Galway","40000Quinaltagh, Garrafrauns, Tuam, Co. Galway",2,1,Co. Galway,
3442," €265,000.00 ","96 Rampart View, Virginia, Co. Cavan",,1,,Co. Cavan,
3444," €190,000.00 ","1 Malin, The Headlands, Wilton, Co. Cork",,1,,Co. Cork,
3445," €10,000.00 ","Clydagh, Moycullen, Co. Galway",,1,,Co. Galway,
3446," €160,000.00 ","Apartment 18, Drumderg Court, Fairview, Dublin 3",,1,,Co. Dublin,
3447," €220,000.00 ","Apartment 19, Building B, Sallins, Co. Kildare",,1,,Co. Kildare,
3448," €180,000.00 ","95 Gracedieu Road, Co. Waterford",,1,,Co. Waterford,
3449," €115,000.00 ","Corrool, Ballymahon, Co. Longford",,1,,Co. Longford,
3450," €240,000.00 ","31 Coolraine Estates, Mayorstone, Co. Limerick",,1,,Co. Limerick,
3451," €180,000.00 ","69 GlasÃ©Â¡n, Ballybane, Co. Galway",,1,,Co. Galway,
3452," €125,000.00 ","4 Lamb's Terrace, Ardee, Co. Louth",,1,,Co. Louth,
3453," €320,000.00 ","167 West Avenue, Parkgate, Frankfield, Douglas, Co. Cork",,1,,Co. Cork,
2806," €140,000.00 ","3 Slieve Sneacht Road, Letterkenny, Co. Donegal","1400003 Slieve Sneacht Road, Letterkenny, Co. Donegal",2,2,Co. Donegal,
3455," €225,000.00 ","112 Temple Gardens, Northwood, D09K791, Santry, Dublin 9",,1,,Co. Dublin,
3456," €525,000.00 ","1 Park Drive, Glenageary Heights, Glenageary, Co. Dublin",,1,,Co. Dublin,
3457," €285,000.00 ","Apartment 37, 52 Mountjoy Square South, Dublin 1",,1,,Co. Dublin,
3458," €375,000.00 ","Farrancallin, Crookedwood, Co. Westmeath",,1,,Co. Westmeath,
3459," €370,000.00 ","36 Summerfield Rise, Blanchardstown, Blanchardstown, Dublin 15",,1,,Co. Dublin,
3460," €249,000.00 ","Apartment 74, Simmonstown Manor, Celbridge, Co. Kildare",,1,,Co. Kildare,
3461," €185,000.00 ","Knockavinnane, Tralee, Co. Kerry",,1,,Co. Kerry,
3462," €635,000.00 ","45 Brookwood Park, Artane, Artane, Dublin 5",,1,,Co. Dublin,
3463," €649,950.00 ","47 Crumlin Road, Dublin 12",,1,,Co. Dublin,
3464," €355,000.00 ","9 Kingsfort Gardens, Castlepark Village, Mallow, Co. Cork",,1,,Co. Cork,
3466," €190,000.00 ","15 Rossmere Court, Bundoran, Co. Donegal",,1,,Co. Donegal,
3467," €255,000.00 ","6 Manor Village, Westport Road, Castlebar, Co. Mayo",,1,,Co. Mayo,
3468," €354,582.00 ","134 Concession Road, Culloville, Castleblayney, Co. Monaghan",,1,,Co. Monaghan,
3469," €110,000.00 ","10 Brighton Terrace, Bundoran, Co. Donegal",,1,,Co. Donegal,
3470," €170,000.00 ","61 Carleton Village, Youghal, Co. Cork",,1,,Co. Cork,
3471," €575,000.00 ","Curragh, Kilanerin, Co. Wexford",,1,,Co. Wexford,
3472," €425,000.00 ","26 Collinswood, Collins Avenue, Beaumont, Dublin 9",,1,,Co. Dublin,
3473," €245,000.00 ","23 Windmill Court, Clonsilla, Dublin 15",,1,,Co. Dublin,
3474," €1,250,000.00 ","26 Rosmeen Gardens Dun Laoghaire, Dun Laoghaire, Co. Dublin",,1,,Co. Dublin,
3475," €295,000.00 ","Knockdromin, Croagh, Co. Limerick",,1,,Co. Limerick,
3476," €1,350,000.00 ","1 Blacklion Springs, Blacklion, Greystones, Co. Wicklow",,1,,Co. Wicklow,
3477," €295,000.00 ","175 Benmadigan Road, Drimnagh, Drimnagh, Dublin 12",,1,,Co. Dublin,
3478," €295,000.00 ","64a Deanstown Avenue, Finglas, Dublin 11",,1,,Co. Dublin,
3479," €45,000.00 ","Ballycurrane, Commons, Co. Tipperary","45000Ballycurrane, Commons, Co. Tipperary",2,1,Co. Tipperary,
3480," €75,000.00 ","Kilmacshane, Thomastown, Co. Kilkenny",,1,,Co. Kilkenny,
3481," €65,000.00 ","Ballycurrane, Commons, Co. Tipperary","65000Ballycurrane, Commons, Co. Tipperary",2,1,Co. Tipperary,
3482," €225,000.00 ","62 Railway Avenue, Inchicore, Inchicore, Dublin 8",,1,,Co. Dublin,
3483," €380,000.00 ","17 Tullyhall Close, Lucan, Co. Dublin",,1,,Co. Dublin,
3484," €235,000.00 ","12 Malton Park, Coolattin Road, Carnew, Co. Wicklow",,1,,Co. Wicklow,
3485," €120,000.00 ","Ragwood, Gurteen, Co. Sligo",,1,,Co. Sligo,
3486," €205,000.00 ","46 Sliabh Rioga, Letteragh Road, Rahoon, Co. Galway",,1,,Co. Galway,
3487," €50,000.00 ","Lodge, Hospital, Co. Limerick",,1,,Co. Limerick,
3488," €595,000.00 ","69 Dartmouth Terrace, Ranelagh, Dublin 6",,1,,Co. Dublin,
3489," €295,000.00 ","64 Deanstown Avenue, Finglas, Dublin 11",,1,,Co. Dublin,
3490," €895,000.00 ","63 Avondale Road, Killiney, Co. Dublin",,1,,Co. Dublin,
3491," €100,000.00 ","Apartment 15, The Square, Buttery Court, Mallow, Co. Cork",,1,,Co. Cork,
3492," €795,000.00 ","18A Park Villas, Castleknock, Dublin 15",,1,,Co. Dublin,
3493," €120,000.00 ","4 The Lodges, Cornadarragh, Belturbet, Co. Cavan",,1,,Co. Cavan,
3494," €395,000.00 ","5 Connolly Gardens, Inchicore, Inchicore, Dublin 8",,1,,Co. Dublin,
3495," €695,000.00 ","3 Clounties Court, Swords Road, Malahide, Co. Dublin",,1,,Co. Dublin,
3496," €375,000.00 ","Lower Greenhills, Drogheda, Co. Louth",,1,,Co. Louth,
3497," €275,000.00 ","Rathfredagh, Newcastle West, Co. Limerick",,1,,Co. Limerick,
3498," €175,000.00 ","Clonconeen, Carrigaholt, Co. Clare",,1,,Co. Clare,
3499," €199,000.00 ","47 Ring Street, Inchicore, Inchicore, Dublin 8",,1,,Co. Dublin,
3500," €150,000.00 ","8 Cnoc Na Gaoithe, Lanesborough, Co. Longford",,1,,Co. Longford,
3501," €465,000.00 ","25 Churchfield Way, Ashbourne, Co. Meath",,1,,Co. Meath,
3502," €650,000.00 ","Lothlorien, Coolmine, Saggart, Co. Dublin",,1,,Co. Dublin,
3503," €610,000.00 ","70 Burnaby Heights, Greystones, Co. Wicklow",,1,,Co. Wicklow,
3504," €445,000.00 ","Orchards Way, Ballyleary, Cobh, Co. Cork",,1,,Co. Cork,
3505," €895,000.00 ","45 Convent Road, Dalkey, Co. Dublin",,1,,Co. Dublin,
3506," €4,250,000.00 ","Carrickmoleen Killiney Hill Road Killiney, Killiney, Co. Dublin",,1,,Co. Dublin,
3542," €140,000.00 ","3 Slieve Sneacht Road, Letterkenny, Co. Donegal","1400003 Slieve Sneacht Road, Letterkenny, Co. Donegal",2,2,Co. Donegal,
3508," €75,000.00 ","1 The Homestead, Sun Street, Tuam, Co. Galway",,1,,Co. Galway,
3509," €229,000.00 ","The Cottage, 7 Drumany, Letterkenny, Co. Donegal",,1,,Co. Donegal,
3510," €85,000.00 ","Cloondace, Knock, Co. Mayo","85000Cloondace, Knock, Co. Mayo",4,1,Co. Mayo,
3511," €130,000.00 ","No 9 Churchfield Lawns, Knock, Co. Mayo",,1,,Co. Mayo,
3512," €165,000.00 ","10 Dartry Court, Bundoran, Co. Donegal",,1,,Co. Donegal,
3513," €295,000.00 ","73 Gleann Na RÃ©Â­, Druid Valley, Cabinteely, Dublin 18",,1,,Co. Dublin,
3514," €385,000.00 ","49 Beech Road, Bray, Co. Wicklow",,1,,Co. Wicklow,
3515," €35,000.00 ","Kilbannon, Tuam, Co. Galway",,1,,Co. Galway,
3516," €290,000.00 ","29 Rathmore Village, Tyrellstown, Tyrrelstown, Dublin 15",,1,,Co. Dublin,
3517," €150,000.00 ","12 Chapel Drive, Kilrush, Co. Clare",,1,,Co. Clare,
3518," €120,000.00 ","71 & 71A Ashfield, Carnamuggagh Upper, Letterkenny, Co. Donegal",,1,,Co. Donegal,
3519," €380,000.00 ","30 Glenvale Court, Clybaun Road, Knocknacarra, Co. Galway",,1,,Co. Galway,
3520," €329,000.00 ","Ballybrennan, Bree, Co. Wexford",,1,,Co. Wexford,
3521," €250,000.00 ","4 Greenvalley Mews, Donnybrook, Douglas, Co. Cork",,1,,Co. Cork,
3522," €500,000.00 ","Curraghgraigue, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
3523," €140,000.00 ","3 Hanover Court, Kennedy Avenue, Carlow Town, Co. Carlow",,1,,Co. Carlow,
3524," €140,000.00 ","3 Coldwater Suites, Citywest, Saggart, Co. Dublin",,1,,Co. Dublin,
3525," €169,000.00 ","Knocknadiha, Tournafulla, Co. Limerick","169000Knocknadiha, Tournafulla, Co. Limerick",2,1,Co. Limerick,
3526," €385,000.00 ","303 Castleforbes Square, Castleforbes Road, Dublin 1",,1,,Co. Dublin,
3527," €230,000.00 ","4 Greenacres, Dundalk, Co. Louth",,1,,Co. Louth,
3529," €160,000.00 ","Cornashamsoge, Drumshanbo, Co. Leitrim","160000Cornashamsoge, Drumshanbo, Co. Leitrim",2,1,Co. Leitrim,
3530," €355,000.00 ","Ballyduff Lower, Ashford, Co. Wicklow",,1,,Co. Wicklow,
3531," €195,000.00 ","Seanrod, Crobally Upper, Tramore, Co. Waterford",,1,,Co. Waterford,
3532," €360,000.00 ","21 Bushfield Lawns, Clondalkin, Clondalkin, Dublin 22",,1,,Co. Dublin,
3533," €169,000.00 ","Jesmond Lodge, Southern Station Road, Athlone, Co. Westmeath",,1,,Co. Westmeath,
3534," €450,000.00 ","Springvale House, Ballyshehan, Mallow, Co. Cork",,1,,Co. Cork,
3535," €219,000.00 ","Apartment 28, Maple Court, Mount Oval Village, Rochestown, Co. Cork",,1,,Co. Cork,
3536," €220,000.00 ","Padua, Main Street, Ballyclough, Co. Cork",,1,,Co. Cork,
3537," €195,000.00 ","9 Geraldine Villas, Mulgrave Street, Co. Limerick",,1,,Co. Limerick,
3538," €250,000.00 ","2 Olde Meadows, Ballinasloe, Co. Galway",,1,,Co. Galway,
3539," €139,950.00 ","Lismire, Newmarket, Co. Cork",,1,,Co. Cork,
3540," €485,000.00 ","6 Admirals Walk, Kinsale, Co. Cork",,1,,Co. Cork,
3541," €315,000.00 ","Apartment 54, 73 Leonard's Court, Clanbrassil Street Lower, Dublin 8",,1,,Co. Dublin,
3989," €250,000.00 ","31 Botanic Road, Ballyphehane, Ballyphehane, Co. Cork","25000031 Botanic Road, Ballyphehane, Ballyphehane, Co. Cork",2,2,Co. Cork,
3543," €275,000.00 ","2 Glendower Court, Ballincollig, Co. Cork",,1,,Co. Cork,
3544," €160,000.00 ","2 Ardnacassa, Dublin Road, Longford Town, Co. Longford",,1,,Co. Longford,
3545," €220,000.00 ","71 Glenbeg Point, Ardamine, Co. Wexford",,1,,Co. Wexford,
3546," €195,000.00 ","40 Cois Rioga, Caherconlish, Co. Limerick",,1,,Co. Limerick,
3547," €320,000.00 ","Collinstown, Carbury, Co. Kildare",,1,,Co. Kildare,
3549," €385,000.00 ","Woodleigh, Dwyer's Road, Midleton, Co. Cork",,1,,Co. Cork,
3550," €375,000.00 ","36 Millmount Grove, Dundrum Road, Dundrum, Dublin 14",,1,,Co. Dublin,
3551," €175,000.00 ","13 The Gables, Lakepoint Park, Mullingar, Co. Westmeath",,1,,Co. Westmeath,
3552," €180,000.00 ","2 Fort Village, Cavan, Co. Cavan",,1,,Co. Cavan,
3553," €200,000.00 ","8 Chestnut Drive, Brookfield, Ballyhale, Co. Kilkenny",,1,,Co. Kilkenny,
3554," €375,000.00 ","7 Rose Hill Crescent, Rose Hill, Kells Road, Kilkenny, Co. Kilkenny",,1,,Co. Kilkenny,
3555," €205,000.00 ","24 Carraig Palmer, Upper Salthill, Salthill, Co. Galway",,1,,Co. Galway,
3556," €265,000.00 ","171 Whitethorn Gardens, Palmerstown, Dublin 20",,1,,Co. Dublin,
3557," €130,000.00 ","31 Dunquin, Knockane Road, Newcastle West, Co. Limerick",,1,,Co. Limerick,
3558," €230,000.00 ","Apartment 16, Willow Court, Celbridge, Co. Kildare",,1,,Co. Kildare,
3559," €550,000.00 ","10 Wainsfort Avenue, Terenure, Terenure, Dublin 6",,1,,Co. Dublin,
3560," €950,000.00 ","Kilbrennal House, Kilbrennal, Killenaule, Co. Tipperary",,1,,Co. Tipperary,
3561," €90,000.00 ","55 Bianconi Drive, Clonmel, Co. Tipperary",,1,,Co. Tipperary,
3562," €875,000.00 ","Bethany, Burnchurch, Kilkenny, Co. Kilkenny",,1,,Co. Kilkenny,
3563," €375,000.00 ","44 St John's Court, Artane, Dublin 5",,1,,Co. Dublin,
3564," €215,000.00 ","98 Ath Lethan, Racecourse Road, Dundalk, Co. Louth",,1,,Co. Louth,
3565," €420,000.00 ","Monksland, Carlingford, Co. Louth","420000Monksland, Carlingford, Co. Louth",2,1,Co. Louth,
3566," €140,000.00 ","3 St. Patricks Terrace, Louth, Co. Louth",,1,,Co. Louth,
3567," €179,000.00 ","37 Shannon Grove, Carrick-on-Shannon, Co. Leitrim",,1,,Co. Leitrim,
3568," €575,000.00 ","'Beaulieu', Garnarea, Piltown, Co. Kilkenny",,1,,Co. Kilkenny,
3569," €148,000.00 ","5 The Mill Apartments, Mill Street, Baltinglass, Co. Wicklow",,1,,Co. Wicklow,
3570," €395,000.00 ","15 Tournville Lodge, Rathfarnham, Dublin 14",,1,,Co. Dublin,
3571," €595,000.00 ","46 The Maples, Clonskeagh, Dublin 14",,1,,Co. Dublin,
3572," €239,000.00 ","4 Parkside View, Nephin Road, Dublin 7",,1,,Co. Dublin,
3573," €360,000.00 ","10 Griffeen Glen Court, Lucan, Co. Dublin",,1,,Co. Dublin,
3574," €275,000.00 ","37 Jamestown Avenue, Inchicore, Dublin 8",,1,,Co. Dublin,
3575," €349,950.00 ","494 Mourne Road, Drimnagh, Dublin 12",,1,,Co. Dublin,
3576," €795,000.00 ","6 Watson Road Killiney, Killiney, Co. Dublin",,1,,Co. Dublin,
3577," €435,000.00 ","44 Fernleigh Drive, Castleknock, Dublin 15",,1,,Co. Dublin,
3578," €180,000.00 ","Ballyfoyle Road, Kilkenny, Co. Kilkenny",,1,,Co. Kilkenny,
3579," €185,000.00 ","87 Coill TÃ­re, Doughiska, Co. Galway",,1,,Co. Galway,
3580," €379,000.00 ","3 An Bruach, Kilanerin, Co. Wexford",,1,,Co. Wexford,
3581," €215,000.00 ","Cloughabrody, Thomastown, Co. Kilkenny",,1,,Co. Kilkenny,
3582," €250,000.00 ","Kerry Road, Newmarket, Co. Cork",,1,,Co. Cork,
3585," €385,000.00 ","25 Monread Lawns, Naas, Co. Kildare",,1,,Co. Kildare,
3586," €279,000.00 ","Navillus, 37 Glencurrig, Douglas, Co. Cork",,1,,Co. Cork,
3587," €875,000.00 ","Rostellan, 55 Quay Street, Skerries, Co. Dublin",,1,,Co. Dublin,
3588," €394,950.00 ","9 St.Kevins Villas, Glenageary Road Upper, Sallynoggin, Co. Dublin",,1,,Co. Dublin,
3589," €245,000.00 ","37 Balrath Wood, Kells, Co. Meath",,1,,Co. Meath,
3590," €270,000.00 ","1 St John's Drive, Clondalkin, Dublin 22",,1,,Co. Dublin,
3591," €285,000.00 ","10 Ashfield East, Old Golf Links Road, Kilkenny, Co. Kilkenny",,1,,Co. Kilkenny,
3592," €350,000.00 ","3 Huntstown Wood, Huntstown, Blanchardstown, Dublin 15",,1,,Co. Dublin,
3593," €140,000.00 ","108 Coill Dubh, Prosperous, Co. Kildare",,1,,Co. Kildare,
3594," €175,000.00 ","Apartment 62 Block 6, The Court, Dunboyne Castle, Dunboyne, Co. Meath",,1,,Co. Meath,
3595," €245,000.00 ","30 The Drive, Athlumney Abbey, Navan, Co. Meath",,1,,Co. Meath,
3596," €55,000.00 ","Ballybran (Folio CE10405F), Ogonnelloe, Killaloe, Co. Clare",,1,,Co. Clare,
